X Y Z Label
-4.92315 -5.22486 -5.65000 0.00000
-4.83135 -4.55806 -6.09040 0.00000
-3.58907 -5.09859 -4.98115 0.00000
-4.29179 -4.76678 -4.04686 0.00000
-4.71288 -5.61244 -4.63850 0.00000
-6.14373 -4.89144 -5.03323 0.00000
-5.20812 -5.12854 -6.88185 0.00000
-5.54872 -4.90716 -4.84014 0.00000
-6.02768 -3.73429 -5.86617 0.00000
-4.03054 -4.57281 -5.64623 0.00000
-3.22469 -6.19364 -4.08085 0.00000
-3.99942 -5.67062 -3.60753 0.00000
-5.25005 -4.71131 -4.73968 0.00000
-5.13431 -4.18919 -4.20651 0.00000
-6.74853 -3.69566 -6.66249 0.00000
-3.96745 -3.87329 -6.09097 0.00000
-5.41081 -6.10570 -5.21492 0.00000
-5.30803 -4.22034 -3.68969 0.00000
-3.60432 -5.56217 -5.20922 0.00000
-6.68344 -5.80587 -4.03515 0.00000
-3.38442 -6.23435 -5.59246 0.00000
-5.02641 -4.71984 -5.80960 0.00000
-4.57594 -5.47384 -5.01445 0.00000
-4.45372 -4.99358 -5.43639 0.00000
-5.10961 -5.08836 -5.37001 0.00000
-5.25880 -3.40135 -4.43908 0.00000
-5.29548 -4.30305 -5.33382 0.00000
-3.82688 -4.63036 -5.10730 0.00000
-4.55228 -6.57088 -6.12677 0.00000
-6.19393 -4.85706 -3.26749 0.00000
-2.76870 -4.36195 -4.49916 0.00000
-6.80106 -5.54267 -5.78778 0.00000
-5.62085 -5.16814 -5.47209 0.00000
-6.97930 -4.25209 -6.07274 0.00000
-4.76075 -2.92592 -5.91938 0.00000
-7.53029 -5.28600 -3.89904 0.00000
-3.04165 -6.22955 -4.50330 0.00000
-5.46531 -5.10595 -2.35566 0.00000
-6.50297 -4.74626 -4.53231 0.00000
-3.91421 -4.90202 -4.69195 0.00000
-5.39165 -4.73087 -5.34319 0.00000
-4.37843 -5.36961 -4.62290 0.00000
-5.02926 -3.87395 -5.05139 0.00000
-6.77303 -3.73808 -5.90573 0.00000
-5.65377 -5.59566 -3.62556 0.00000
-7.13567 -1.86225 -3.94394 0.00000
-4.77676 -5.05489 -4.71445 0.00000
-4.47888 -4.35478 -4.44440 0.00000
-4.91042 -5.19734 -5.15127 0.00000
-5.19491 -3.86623 -4.40644 0.00000
-7.94039 -4.34410 -4.80526 0.00000
-5.01871 -5.38852 -3.87589 0.00000
-4.05247 -5.77288 -4.59295 0.00000
-5.97166 -6.37962 -5.62672 0.00000
-4.13761 -4.04687 -4.48691 0.00000
-4.27490 -4.48382 -5.64148 0.00000
-4.56808 -4.19959 -4.24571 0.00000
-3.81109 -4.29170 -4.64855 0.00000
-3.92985 -5.02652 -5.88187 0.00000
-5.16307 -5.74490 -5.67518 0.00000
-5.14452 -5.79242 -5.30796 0.00000
-6.89361 -4.78671 -4.99879 0.00000
-5.81709 -4.34075 -4.06243 0.00000
-6.60756 -5.76272 -5.76914 0.00000
-5.93990 -4.17053 -5.19383 0.00000
-5.26451 -7.00386 -4.36458 0.00000
-6.23926 -4.94007 -4.72262 0.00000
-3.63934 -6.30882 -8.01951 0.00000
-4.81615 -3.19949 -3.76105 0.00000
-4.79034 -5.49164 -4.19288 0.00000
-5.97355 -4.52364 -4.49453 0.00000
-3.93979 -2.24034 -4.60758 0.00000
-5.50896 -5.02557 -6.76908 0.00000
-5.69471 -5.40928 -5.52409 0.00000
-4.84765 -5.82242 -3.87897 0.00000
-4.99979 -5.00930 -5.32789 0.00000
-4.84481 -4.17490 -5.86713 0.00000
-5.65812 -5.30373 -6.34587 0.00000
-5.81926 -5.47622 -4.12561 0.00000
-4.73744 -4.80641 -4.14910 0.00000
-5.13737 -4.60954 -5.10322 0.00000
-4.73464 -5.58276 -7.43882 0.00000
-5.13428 -3.57725 -4.07378 0.00000
-4.03460 -3.76387 -4.91134 0.00000
-4.80268 -5.61765 -5.31607 0.00000
-4.38423 -3.79612 -5.13945 0.00000
-5.45019 -4.99947 -4.39879 0.00000
-6.44385 -7.29618 -5.55054 0.00000
-6.22071 -5.50814 -5.14778 0.00000
-5.45325 -3.54753 -4.67326 0.00000
-4.69953 -4.37779 -6.13883 0.00000
-3.96089 -5.07576 -4.32952 0.00000
-6.07186 -6.55376 -4.18211 0.00000
-4.62359 -5.90205 -5.86966 0.00000
-3.87457 -6.18941 -3.35733 0.00000
-5.90062 -4.36161 -5.32862 0.00000
-4.39681 -5.54411 -5.16279 0.00000
-4.95908 -6.00219 -4.25918 0.00000
-5.51321 -5.22860 -5.99435 0.00000
-7.56233 -5.19103 -2.58738 0.00000
-4.21540 -5.01926 -5.26289 0.00000
-4.97753 -4.45288 -6.18081 0.00000
-3.88568 -4.28462 -4.28181 0.00000
-4.56152 -4.98038 -4.32714 0.00000
-4.40819 -5.35404 -5.57360 0.00000
-4.89814 -3.45098 -6.23911 0.00000
-6.46753 -4.83524 -4.94911 0.00000
-4.82666 -4.75605 -5.22320 0.00000
-3.51014 -6.60090 -5.82850 0.00000
-5.10325 -6.64319 -5.17585 0.00000
-3.33853 -4.97911 -4.76930 0.00000
-6.26016 -5.61636 -5.37520 0.00000
-5.31772 -3.71836 -4.44231 0.00000
-6.11146 -4.75350 -4.50178 0.00000
-3.85985 -3.41946 -6.01509 0.00000
-5.81086 -6.25758 -5.23402 0.00000
-4.53364 -4.01267 -5.07595 0.00000
-5.31985 -4.84824 -5.83514 0.00000
-2.91046 -6.60766 -4.81526 0.00000
-2.97639 -4.99320 -5.19004 0.00000
-5.35745 -5.18039 -3.62715 0.00000
-7.21186 -3.46657 -6.42396 0.00000
-5.26665 -5.42924 -4.41145 0.00000
-6.59812 -4.53783 -2.97569 0.00000
-6.36317 -4.81029 -5.66198 0.00000
-4.57411 -4.98085 -5.64149 0.00000
-4.51213 -3.19565 -5.19090 0.00000
-4.28024 -6.29327 -5.95644 0.00000
-4.52759 -3.51588 -4.64439 0.00000
-5.31306 -5.00071 -6.25041 0.00000
-4.39548 -4.11767 -5.45209 0.00000
-5.47004 -4.73412 -5.43672 0.00000
-5.06613 -2.90028 -5.24703 0.00000
-5.35834 -5.64754 -4.25581 0.00000
-5.18122 -5.64937 -3.67870 0.00000
-3.58040 -5.60042 -6.86654 0.00000
-3.99249 -5.68463 -4.20937 0.00000
-6.97010 -4.10740 -6.21117 0.00000
-4.26924 -4.98573 -5.95394 0.00000
-5.40704 -4.31368 -4.89411 0.00000
-4.41559 -3.02356 -6.56424 0.00000
-3.38279 -4.89564 -5.89878 0.00000
-6.33031 -5.18912 -4.07835 0.00000
-5.12755 -3.48885 -6.45118 0.00000
-5.01209 -6.25239 -4.63637 0.00000
-4.11311 -5.42076 -7.60421 0.00000
-4.80105 -4.56326 -4.59571 0.00000
-3.76422 -6.07105 -4.31978 0.00000
-3.80749 -6.77859 -4.68035 0.00000
-5.50418 -5.08152 -4.65232 0.00000
-5.48723 -5.67571 -4.96585 0.00000
-6.08725 -6.08583 -4.32063 0.00000
-6.14879 -4.33369 -4.53741 0.00000
-6.72581 -5.67756 -3.80589 0.00000
-5.98117 -5.46440 -4.53794 0.00000
-4.21661 -5.25154 -5.59751 0.00000
-3.57763 -3.26110 -4.02114 0.00000
-4.91468 -5.80827 -5.83044 0.00000
-4.47749 -4.58160 -3.59840 0.00000
-4.34955 -6.50308 -3.94805 0.00000
-5.99806 -5.38397 -4.74980 0.00000
-3.00433 -1.89008 -4.39328 0.00000
-5.18320 -4.46549 -4.11234 0.00000
-5.32067 -3.20479 -4.76993 0.00000
-4.50226 -4.33408 -4.57841 0.00000
-4.16106 -5.61725 -5.55830 0.00000
-6.10015 -4.56050 -4.22106 0.00000
-4.54223 -3.32551 -5.00560 0.00000
-4.33126 -6.09170 -5.38710 0.00000
-4.30446 -4.15090 -5.29397 0.00000
-5.07160 -6.51787 -5.35703 0.00000
-4.10962 -4.42479 -4.49933 0.00000
-4.95023 -4.99294 -5.66032 0.00000
-4.30117 -4.57903 -4.50798 0.00000
-5.52603 -7.15334 -3.90285 0.00000
-5.47884 -5.86278 -4.30652 0.00000
-5.39201 -3.94006 -4.38299 0.00000
-4.31643 -6.36596 -3.78806 0.00000
-4.73875 -5.36928 -4.85661 0.00000
-6.77624 -4.59135 -6.02937 0.00000
-6.35267 -6.52236 -3.88731 0.00000
-5.62926 -3.46627 -5.53580 0.00000
-6.70736 -6.11652 -3.76419 0.00000
-5.15590 -5.54829 -4.83998 0.00000
-4.49822 -3.88260 -3.55150 0.00000
-5.35977 -6.32605 -5.41347 0.00000
-4.73972 -5.96376 -5.95715 0.00000
-4.65621 -5.04865 -4.96720 0.00000
-5.75850 -5.23040 -5.92423 0.00000
-4.10980 -3.96475 -6.84619 0.00000
-5.92951 -6.49653 -5.65002 0.00000
-5.08344 -6.44965 -5.92186 0.00000
-6.00396 -4.79273 -4.93066 0.00000
-5.72174 -4.82318 -5.54668 0.00000
-5.27166 -3.32655 -3.65954 0.00000
-6.29958 -4.17027 -4.18860 0.00000
-6.14826 -4.18122 -3.46207 0.00000
-6.12254 -5.91750 -3.98234 0.00000
-4.72850 -4.44852 -4.65941 0.00000
-4.60930 -6.32647 -3.95268 0.00000
-3.83041 -5.22939 -5.04348 0.00000
-6.53111 -4.48575 -4.42794 0.00000
-5.06219 -3.87565 -5.33408 0.00000
-4.43539 -6.01966 -5.02355 0.00000
-5.17435 -4.77469 -5.36953 0.00000
-5.13147 -4.17395 -5.43676 0.00000
-6.60658 -3.25042 -3.61855 0.00000
-6.29226 -4.31029 -5.50297 0.00000
-4.73651 -4.70578 -5.23441 0.00000
-5.78377 -5.69054 -5.91619 0.00000
-5.83182 -5.06718 -5.71576 0.00000
-4.31795 -3.51275 -5.58005 0.00000
-4.76060 -4.50031 -4.52800 0.00000
-4.92404 -4.25732 -4.51775 0.00000
-6.23766 -4.13084 -4.11271 0.00000
-5.76329 -4.96206 -4.31667 0.00000
-5.20931 -3.92702 -2.63613 0.00000
-5.78599 -6.38104 -4.69618 0.00000
-4.27844 -5.23087 -3.54674 0.00000
-6.33861 -4.30708 -5.60586 0.00000
-3.28062 -3.00748 -5.76666 0.00000
-5.54956 -4.14041 -5.38713 0.00000
-5.04541 -4.97461 -6.91967 0.00000
-5.01384 -5.68973 -5.49312 0.00000
-3.55637 -6.25651 -4.18679 0.00000
-5.27896 -5.27976 -4.20963 0.00000
-4.65995 -4.42939 -4.03182 0.00000
-5.33131 -5.61224 -6.08515 0.00000
-5.82541 -2.05091 -3.75532 0.00000
-6.35107 -6.32246 -4.51813 0.00000
-4.45274 -4.45112 -5.25496 0.00000
-5.12545 -4.67212 -4.91411 0.00000
-7.21930 -5.22980 -5.85141 0.00000
-4.82479 -2.01474 -4.63252 0.00000
-5.31353 -4.07820 -4.51731 0.00000
-4.57991 -4.39315 -2.94346 0.00000
-6.13089 -4.52637 -5.92638 0.00000
-4.44449 -5.91869 -5.41737 0.00000
-5.29509 -4.02418 -4.08155 0.00000
-6.24572 -4.94507 -5.70958 0.00000
-6.25850 -5.21702 -5.30848 0.00000
-2.57328 -4.56704 -6.37762 0.00000
-5.56477 -3.97862 -2.91156 0.00000
-6.58598 -6.87992 -3.12903 0.00000
-4.61039 -5.86829 -4.46537 0.00000
-7.63575 -4.99662 -4.67218 0.00000
-4.07573 -6.01390 -4.91431 0.00000
-5.92542 -4.74462 -5.89535 0.00000
-5.40810 -5.99582 -4.34886 0.00000
-4.14155 -5.23462 -4.96176 0.00000
-6.44859 -5.29968 -5.05020 0.00000
-2.37921 -6.11197 -3.53582 0.00000
-4.00314 -4.71936 -3.24138 0.00000
-4.62789 -4.61084 -5.05312 0.00000
-3.77643 -3.90353 -5.62568 0.00000
-6.31925 -5.20298 -5.80004 0.00000
-5.06352 -3.76256 -5.45730 0.00000
-5.04282 -4.94198 -4.15157 0.00000
-7.24689 -5.60670 -4.78872 0.00000
-3.79992 -5.49190 -6.87655 0.00000
-4.38029 -5.63536 -6.18967 0.00000
-5.62435 -5.18453 -5.60474 0.00000
-7.20557 -4.10293 -3.72512 0.00000
-4.34848 -6.13769 -5.20149 0.00000
-5.00652 -4.40121 -4.33166 0.00000
-5.73417 -4.91800 -4.54272 0.00000
-3.54418 -4.29549 -4.21094 0.00000
-4.91617 -3.58954 -4.59024 0.00000
-5.86109 -3.59663 -4.30210 0.00000
-5.44304 -5.47949 -4.70342 0.00000
-4.53682 -4.80271 -4.68869 0.00000
-3.30004 -3.92846 -4.80936 0.00000
-4.05869 -6.03252 -4.60207 0.00000
-3.19069 -5.21805 -5.84763 0.00000
-5.65209 -6.08963 -5.78476 0.00000
-5.37051 -6.40557 -4.98438 0.00000
-4.09772 -5.90776 -3.48072 0.00000
-4.48921 -3.96942 -5.65783 0.00000
-4.14547 -6.09193 -4.10975 0.00000
-4.82816 -4.44675 -6.17559 0.00000
-5.89507 -4.40277 -5.94835 0.00000
-4.53679 -6.36714 -4.15183 0.00000
-6.23252 -4.44770 -4.37437 0.00000
-5.69677 -4.41797 -4.73956 0.00000
-5.53884 -6.00855 -6.96263 0.00000
-4.65035 -6.56480 -4.90466 0.00000
-5.26345 -4.32086 -5.30205 0.00000
-5.32945 -4.26813 -4.66494 0.00000
-4.68384 -4.53073 -6.53557 0.00000
-4.24321 -4.38753 -6.01668 0.00000
-5.24408 -5.03931 -5.13450 0.00000
-4.66614 -3.56863 -3.91823 0.00000
-6.31222 -4.37793 -3.67107 0.00000
-4.61319 -3.90902 -2.98773 0.00000
-3.97629 -4.75069 -3.95491 0.00000
-4.85511 -4.97610 -5.35141 0.00000
-3.43659 -5.81843 -3.46763 0.00000
-4.50014 -6.39931 -4.63235 0.00000
-7.10003 -4.37449 -4.11477 0.00000
-5.59236 -4.87645 -3.04584 0.00000
-5.50575 -6.05891 -3.51834 0.00000
-3.03741 -4.99630 -3.98854 0.00000
-3.65852 -5.74248 -5.48531 0.00000
-3.76913 -3.31499 -4.43712 0.00000
-5.87981 -3.01294 -5.53097 0.00000
-5.33514 -4.65766 -3.44584 0.00000
-4.14602 -4.58513 -4.53671 0.00000
-4.95649 -4.44186 -7.52956 0.00000
-5.29661 -4.75868 -6.15101 0.00000
-4.61368 -5.20447 -3.24452 0.00000
-3.42698 -5.46581 -5.15084 0.00000
-5.07395 -5.45166 -4.80498 0.00000
-5.75828 -6.13062 -4.37729 0.00000
-4.37047 -5.80432 -4.10464 0.00000
-5.63158 -4.74683 -4.17966 0.00000
-5.03361 -4.54526 -5.51643 0.00000
-5.19647 -5.20586 -5.74658 0.00000
-5.17677 -6.54862 -5.49115 0.00000
-5.28488 -5.25618 -5.24150 0.00000
-5.06176 -4.52056 -4.12548 0.00000
-5.64977 -6.20320 -6.04204 0.00000
-5.48720 -5.35192 -5.77000 0.00000
-6.29612 -5.45612 -4.81857 0.00000
-4.40497 -5.55742 -5.41300 0.00000
-5.92670 -5.03144 -5.84843 0.00000
-4.42687 -6.78587 -5.35963 0.00000
-4.69889 -4.81617 -2.30697 0.00000
-4.65020 -6.00405 -5.09546 0.00000
-6.77625 -5.08060 -5.83306 0.00000
-4.08461 -5.54954 -5.11677 0.00000
-5.63556 -3.26115 -5.32124 0.00000
-3.16744 -4.18585 -4.51793 0.00000
-4.63127 -4.60620 -6.92767 0.00000
-5.27888 -4.15484 -5.04890 0.00000
-6.40519 -5.05240 -3.29589 0.00000
-3.75311 -5.06200 -4.04855 0.00000
-5.36651 -6.70387 -5.92447 0.00000
-3.43711 -5.27399 -5.24338 0.00000
-5.29984 -3.09586 -3.37404 0.00000
-2.78122 -5.15905 -4.70438 0.00000
-6.51664 -3.52307 -6.16778 0.00000
-4.78322 -6.09730 -5.58887 0.00000
-5.83726 -5.60788 -5.53912 0.00000
-5.54827 -4.16667 -6.10486 0.00000
-4.77946 -3.78204 -5.51320 0.00000
-5.71792 -5.23052 -3.82027 0.00000
-4.80589 -5.53121 -4.51612 0.00000
-6.10229 -4.31864 -4.59139 0.00000
-5.30781 -5.83859 -5.88668 0.00000
-4.46518 -3.77102 -5.63731 0.00000
-4.54161 -7.08703 -5.58462 0.00000
-5.03106 -5.90968 -5.93651 0.00000
-5.66778 -4.70781 -5.18733 0.00000
-7.23823 -7.12070 -5.60687 0.00000
-4.54231 -7.74750 -5.49973 0.00000
-5.52625 -3.61166 -5.38502 0.00000
-4.61701 -4.85874 -7.13057 0.00000
-4.23179 -4.78460 -4.49173 0.00000
-1.07376 -7.08411 -3.27530 0.00000
-5.28745 -4.71267 -5.04551 0.00000
-5.42424 -5.56983 -4.67049 0.00000
-6.51717 -4.24942 -5.41619 0.00000
-6.13007 -5.45001 -3.74285 0.00000
-5.53534 -4.64155 -5.73096 0.00000
-4.24208 -4.31449 -3.15139 0.00000
-5.17556 -4.33135 -4.90193 0.00000
-3.70413 -5.71883 -4.25499 0.00000
-5.19470 -5.06419 -4.90825 0.00000
-4.74776 -5.11623 -4.78529 0.00000
-3.42188 -4.01455 -4.13085 0.00000
-5.45554 -5.88924 -4.04470 0.00000
-4.12395 -3.52733 -5.60398 0.00000
-5.22955 -6.63948 -5.39247 0.00000
-4.00343 -5.46650 -4.35952 0.00000
-5.19050 -4.67594 -6.14769 0.00000
-4.91479 -7.99114 -5.18690 0.00000
-6.63047 -3.79401 -4.22259 0.00000
-4.53333 -3.47899 -5.94892 0.00000
-3.25264 -4.06781 -5.23656 0.00000
-3.86438 -6.10629 -5.82451 0.00000
-5.60859 -5.52898 -6.05656 0.00000
-3.77692 -5.25885 -4.64750 0.00000
-5.57035 -6.82060 -4.72994 0.00000
-6.91225 -5.06863 -6.36832 0.00000
-3.01272 -4.08864 -4.89425 0.00000
-3.73629 -5.84632 -4.45652 0.00000
-4.80019 -4.73598 -3.72765 0.00000
-4.26751 -4.71128 -6.65489 0.00000
-5.96005 -5.12271 -4.90663 0.00000
-6.13020 -2.58832 -3.48361 0.00000
-4.39788 -4.92796 -5.21221 0.00000
-5.95192 -4.92252 -4.74225 0.00000
-6.24176 -4.66582 -5.15526 0.00000
-6.90781 -5.86039 -5.41361 0.00000
-3.11231 -4.44345 -6.33548 0.00000
-4.51396 -6.54730 -3.91731 0.00000
-5.47112 -5.09364 -3.67420 0.00000
-6.28716 -6.39712 -5.58360 0.00000
-3.96162 -6.51935 -7.83216 0.00000
-5.45116 -4.44826 -3.79974 0.00000
-5.46316 -5.41143 -3.84610 0.00000
-6.86974 -5.38852 -4.80958 0.00000
-4.55078 -5.50981 -4.96556 0.00000
-7.48833 -5.65825 -4.54649 0.00000
-5.98229 -4.94102 -4.55313 0.00000
-5.34255 -4.82954 -5.96273 0.00000
-5.20661 -4.38978 -4.84303 0.00000
-5.58653 -4.77578 -4.28539 0.00000
-7.04994 -3.84093 -5.33625 0.00000
-4.57451 -3.80275 -6.37167 0.00000
-5.70944 -5.28855 -5.78375 0.00000
-3.26506 -5.85677 -5.55555 0.00000
-4.79561 -6.20215 -5.39568 0.00000
-4.68255 -5.33286 -5.09339 0.00000
-5.52933 -6.51447 -4.67841 0.00000
-3.24507 -4.98160 -4.77474 0.00000
-4.30728 -6.26933 -3.29749 0.00000
-4.79767 -3.36814 -5.73303 0.00000
-3.18194 -4.22484 -4.44696 0.00000
-4.76598 -5.24853 -3.79947 0.00000
-4.85964 -6.96707 -6.11719 0.00000
-5.18585 -4.69000 -5.05659 0.00000
-3.78103 -6.95110 -4.85641 0.00000
-6.81798 -4.24029 -5.09446 0.00000
-4.58039 -5.86388 -3.72054 0.00000
-3.95828 -4.41646 -5.12952 0.00000
-4.42014 -5.70689 -4.14444 0.00000
-3.35052 -3.92939 -5.72960 0.00000
-4.63858 -6.29314 -4.42761 0.00000
-4.54940 -6.86982 -6.16178 0.00000
-5.28314 -5.30086 -6.20948 0.00000
-4.61102 -4.74853 -5.19427 0.00000
-5.75579 -3.95129 -3.34459 0.00000
-5.48356 -5.61217 -4.50879 0.00000
-5.35803 -5.13940 -4.26035 0.00000
-6.90936 -3.68170 -4.92732 0.00000
-5.41149 -5.08923 -5.03757 0.00000
-6.73120 -3.50506 -4.95867 0.00000
-4.55700 -4.04845 -6.02116 0.00000
-4.52653 -5.26764 -4.15323 0.00000
-7.12723 -5.09909 -5.60282 0.00000
-4.56774 -4.52996 -5.70763 0.00000
-5.71217 -5.11067 -5.89664 0.00000
-4.15802 -5.36921 -7.90699 0.00000
-5.37482 -6.03854 -6.63128 0.00000
-6.23743 -4.89059 -3.67136 0.00000
-4.68682 -5.60650 -4.54410 0.00000
-5.45909 -5.69460 -6.15436 0.00000
-6.75183 -5.38992 -4.84195 0.00000
-5.09662 -5.41597 -5.94575 0.00000
-4.39175 -6.31713 -4.22397 0.00000
-6.00222 -5.75244 -6.46679 0.00000
-5.50140 -4.02469 -4.48437 0.00000
-4.02158 -4.47786 -6.10367 0.00000
-5.33079 -5.78020 -3.66943 0.00000
-6.19679 -4.10630 -4.10705 0.00000
-3.17038 -5.40969 -4.28768 0.00000
-2.71835 -5.61764 -6.53504 0.00000
-6.88001 -4.28729 -6.88315 0.00000
-5.37232 -4.56269 -4.81482 0.00000
-4.57456 -4.77771 -3.72113 0.00000
-5.95232 -5.67700 -5.77266 0.00000
-4.16981 -4.09960 -4.54877 0.00000
-3.81651 -6.17804 -3.33278 0.00000
-3.47676 -4.26438 -3.21820 0.00000
-6.65662 -5.52445 -5.73530 0.00000
-4.27852 -6.05014 -4.24250 0.00000
-3.62946 -4.30480 -4.71625 0.00000
-5.98787 -5.84685 -3.75038 0.00000
-4.22065 -5.03902 -5.41791 0.00000
-7.02581 -6.07085 -3.08858 0.00000
-6.28046 -4.81052 -3.99256 0.00000
-6.25492 -4.81529 -4.06208 0.00000
-4.98750 -2.13160 -6.66860 0.00000
-3.94127 -5.17280 -4.22808 0.00000
-4.55869 -5.73316 -4.77100 0.00000
-6.85790 -4.39675 -4.70184 0.00000
-4.36134 -3.94188 -4.63238 0.00000
-4.85191 -5.88107 -5.71222 0.00000
-3.81327 -3.56366 -5.23811 0.00000
-4.95400 -5.90461 -3.82724 0.00000
-4.33458 -3.05878 -5.87832 0.00000
-5.37801 -4.76855 -4.35351 0.00000
-5.21567 -5.87296 -4.11859 0.00000
-4.27886 -5.91627 -3.64456 0.00000
-3.82980 -4.86570 -4.92040 0.00000
-4.44594 -5.86170 -4.96997 0.00000
-7.15238 -4.12354 -6.56149 0.00000
-3.49658 -5.33012 -5.21167 0.00000
-5.62773 -5.28804 -3.58147 0.00000
-7.48781 -3.72303 -4.66198 0.00000
-6.20702 -6.07531 -3.32361 0.00000
-5.94551 -6.15335 -3.86269 0.00000
-4.66145 -5.93793 -4.78338 0.00000
-6.02575 -3.89918 -3.93863 0.00000
-4.46799 -4.63834 -3.23881 0.00000
-5.00031 -6.18187 -4.55053 0.00000
-2.91395 -6.01476 -5.36146 0.00000
-4.58355 -5.05390 -5.98230 0.00000
-3.87814 -2.67996 -4.80387 0.00000
-5.90407 -6.54896 -4.74202 0.00000
-3.89612 -4.52483 -5.00240 0.00000
-5.58927 -6.09216 -4.16525 0.00000
-4.08623 -6.54573 -3.41016 0.00000
-4.42593 -3.60041 -6.34213 0.00000
-6.36582 -5.14897 -4.49722 0.00000
-3.20364 -4.29392 -5.24268 0.00000
-6.02637 -3.77000 -5.96471 0.00000
-3.37153 -5.28438 -3.40942 0.00000
-4.32107 -5.13700 -5.51940 0.00000
-5.34091 -4.57168 -4.92284 0.00000
-5.59381 -5.16563 -4.92142 0.00000
-7.12873 -4.54183 -5.97972 0.00000
-6.15333 -6.68734 -6.79389 0.00000
-6.35545 -5.70902 -3.04674 0.00000
-5.52588 -4.82225 -4.59952 0.00000
-4.86893 -5.07744 -6.19529 0.00000
-3.54907 -3.19280 -6.68266 0.00000
-6.02403 -5.27981 -5.96454 0.00000
-4.49403 -5.72827 -2.83494 0.00000
-3.80945 -4.78743 -3.97301 0.00000
-3.89410 -5.56395 -5.81622 0.00000
-4.92186 -4.13836 -4.86094 0.00000
-6.57700 -5.80282 -5.07397 0.00000
-5.07567 -3.02746 -6.38599 0.00000
-4.49441 -3.51089 -2.72855 0.00000
-5.40440 -4.50857 -4.43024 0.00000
-4.80452 -5.09885 -4.56402 0.00000
-7.53225 -4.31793 -4.87382 0.00000
-5.22247 -2.95314 -5.67493 0.00000
-5.40308 -3.00845 -5.83206 0.00000
-5.55012 -5.14703 -4.15927 0.00000
-4.79220 -6.29263 -5.53217 0.00000
-5.60735 -5.07722 -4.57416 0.00000
-4.58179 -6.77601 -3.93606 0.00000
-4.74743 -3.61547 -4.55580 0.00000
-3.89868 -4.53345 -3.65377 0.00000
-4.47775 -5.09792 -2.72757 0.00000
-4.11096 -4.42626 -6.27630 0.00000
-6.28831 -4.70728 -4.85448 0.00000
-5.61412 -4.85902 -3.41137 0.00000
-4.30460 -6.14101 -5.11151 0.00000
-5.80497 -5.38770 -5.41362 0.00000
-5.47765 -6.25514 -5.12765 0.00000
-5.56061 -7.92945 -2.94703 0.00000
-3.91123 -5.37630 -4.98118 0.00000
-6.17165 -3.30428 -3.10271 0.00000
-4.84331 -3.97647 -4.82471 0.00000
-6.33673 -5.41182 -4.86807 0.00000
-5.45455 -5.21865 -5.09140 0.00000
-5.08088 -4.94774 -6.06061 0.00000
-5.71702 -6.28458 -4.02218 0.00000
-7.10565 -3.84641 -3.61365 0.00000
-5.30218 -7.60314 -5.36131 0.00000
-5.06418 -6.01060 -5.51522 0.00000
-3.46980 -4.33507 -5.92456 0.00000
-6.59760 -5.32702 -5.21346 0.00000
-4.50380 -5.53532 -4.48850 0.00000
-3.06485 -4.18450 -5.04809 0.00000
-5.18315 -5.35667 -3.81936 0.00000
-5.62731 -4.95478 -4.94880 0.00000
-5.50178 -6.37247 -4.67703 0.00000
-5.06100 -4.49976 -5.53360 0.00000
-3.77918 -5.87677 -3.28796 0.00000
-6.74764 -4.56523 -4.52457 0.00000
-5.79556 -4.57561 -3.72048 0.00000
-7.21682 -4.49726 -7.49327 0.00000
-5.96566 -3.37083 -5.58178 0.00000
-6.17388 -5.19794 -2.93209 0.00000
-6.83168 -6.05131 -3.50257 0.00000
-3.14230 -5.10343 -6.23905 0.00000
-2.90416 -3.40556 -4.32105 0.00000
-5.81240 -5.04903 -5.16036 0.00000
-4.66915 -3.54900 -4.12058 0.00000
-6.07738 -3.62350 -4.68687 0.00000
-4.31293 -3.53346 -6.11158 0.00000
-5.03583 -5.53145 -6.56786 0.00000
-4.65329 -2.48844 -6.84008 0.00000
-5.03228 -4.35946 -4.87692 0.00000
-5.11313 -6.29922 -4.76721 0.00000
-5.75676 -7.18992 -3.80541 0.00000
-4.04161 -4.94834 -4.77093 0.00000
-3.92568 -4.77566 -4.09598 0.00000
-5.29748 -3.68802 -4.67921 0.00000
-4.80595 -6.27006 -4.71304 0.00000
-5.83195 -5.63828 -5.81538 0.00000
-6.06623 -2.87523 -3.66866 0.00000
-3.07963 -6.22290 -4.92875 0.00000
-6.29351 -5.69569 -5.91813 0.00000
-3.76042 -5.39623 -3.93162 0.00000
-4.39588 -2.69636 -6.47944 0.00000
-3.74077 -3.85356 -5.97338 0.00000
-3.99287 -4.66386 -5.22748 0.00000
-5.82394 -5.71911 -2.95019 0.00000
-4.99932 -4.21787 -5.79090 0.00000
-5.77985 -3.91802 -6.34958 0.00000
-5.41521 -4.96597 -4.88863 0.00000
-5.17909 -4.60418 -4.30714 0.00000
-4.26536 -5.98580 -5.28416 0.00000
-3.80524 -4.10535 -6.37286 0.00000
-4.64852 -6.97823 -4.95307 0.00000
-3.10223 -5.94789 -5.83432 0.00000
-4.23597 -6.54280 -5.63276 0.00000
-4.40356 -5.63429 -5.23597 0.00000
-4.25581 -4.57845 -4.73318 0.00000
-5.33912 -4.62994 -5.12373 0.00000
-4.54219 -5.49693 -5.18257 0.00000
-5.98996 -5.03501 -5.81100 0.00000
